text;stars
Ich war bei die Kassa wo man alleine die Produkte durch scannen. Ich hab ein bisschen Hilfe gebraucht, ich bin kein Millennial. Die waren Kreaturen , eine hat mir ein bisschen geholfen, dann sie hat sich nur die Auge gedreht wenn ich hab für ihre Hilfe gefragt . Die 3 haben ständig in eine andere Sprache geredet angeblich über mir , weil die haben mir angeschaut und gelacht . Ich hab mich soooo unangenehm gefühlt, ich werde nie wieder in diese Filiale kommen . So niedrigen Mitarbeiterinnen die 3 !;1
War wie gewohnt;4
Der Billa ist ganz ok, ein paar Dinge könnte man verbessern, Gemüseabteilung sieht nicht immer frisch aus, Bier kann man auch nicht bestellen.... Aber das Personal ist nett;3
;5
Esta abierto todo el año y una gran variedad de productos y está en una estacion;5
Es ist ein sehr schöner toller Billa mit sehr vielen freundlichen Personal.;5
Bem cheio, porém fila do caixa anda rápido.;2
;4
"Aufpassen Frau bei der Feinkost legt die Hand auch auf die Waage, damit die Semmel mehr kostet!
Frechheit";1
;3
Es gibt nicht viele Mitarbeiter;3
;4
;5
Eiener der überaus gut organisierten Lebensmittel Geschäfte. ???;5
on adore;5
;3
;4
;3
;5
???? ??????? ?????;5
;5
Super Personal beste Filiale in Wien;5
;1
;4
;5
;5
;5
KATASTROPHE UNFREUNDLICHE SECURITY UND VIEL BETRUNKE.;1
;5
Always the to many people;3
;5
;3
Nice and friendly;4
;5
;5
Docela prostorna;3
;4
;4
;4
Grindigete Filiale ever! Wir waren sonntags dort, weil der Kaffee ausging. Drei Tage später wurde mein Begleiter positiv auf Corona getestet. Da er sonst im Home-Office ist und kaum unterwegs, habe ich diesen ungustiösen Ort in Verdacht.;5
Man bekommt vom Fleischer das Fleisch geschnitten bin daher sehr zufrieden;5
;5
Ja passt eigentlich ganz gut fürs die Uhrzeit von 21:45 hatte der billa noch genug im Regal und das Personal war sehr höflich und ich bin sehr zufrieden mit denen gewesen;5
lots of food and drinks. great choice of fresh fruits an veggies;5
;1
;5
;3
;5
;5
;5
;3
Mehr Auswahl;5
;5
Bin sehr zufrieden;5
;2
Sehr gut;3
;5
;5
A wonderful supermarket. Has everything you might need and more. Perfect for chocolate souvenirs too.;5
;5
;4
Sauber, ordentlich und freundliche Mitarbeiter. Leider fast immer längere Wartezeiten an der kasse;4
Am beste Geschäft in Österreich;5
;5
;5
Sehr gut sortiert. Online Kassen nerven ein wenig, weil ungewohnt.;5
???? ?? ????;5
Normal;1
;5
;5
;4
Es geht;2
;5
There are high prices;5
I hate people, but not Billa;5
;5
Open every day, even on Sundays and holidays. Best option to get your groceries :) this one tends to have special premium stuff more often than other Billa stores;5
;4
Alles bekommen dank großer Auswahl.;4
Neu und gut sortiert!;5
;5
;4
;5
;5
Schnell;3
Bom para comprar coisas rápidas, um pouco bagunçado, mas se encontra quase tudo que se quer;4
"Wow, da Billa Oida, was kannst über den schon schreiben? Halt ein Supermarkt mit Kaugummikauender ( offener Mund - very nice) Kassiererin. 1 noch: zum 6 Pack Bier und Liptaueraufstrich mit Solettie gibts die DAZN Gutscheine für den Sportsender.
Top sind die Selbstbedienungskassen und die Öffnungszeiten beim Billa am Praterstern. Am Wochenende total überfüllt/überlaufen.
Da triffst alles vom Sandler bis zum Hofrat";4
;5
????;5
?? ????????? ?????????, ??????? ? ??????????? ? ??????? ?? ?????? ?????????????, ???? ???????, ??????? ?????? ????????? ?????, ? ?? ? ??????-???????.;5
;5
;4
?????? ???? ?????;3
????? ?????;5
????? ???????? ? ?????????. ?? ?????  100 ????? ????. ?????.;5
;5
????????????????????????;4
;5
;4
;5
;5
;5
???????????????????????;5
??????? ???????????. ?????? ???? ??????????????????);5
;3
;5
;4
;5
Beim Billa Praterstern ist immer viel los - das Tolle ist aber, dass man so gut wie an jedem Tag im Jahr beim Billa am Praterstern seine Lebensmittel-Einkäufe erledigen kann.;5
Gut;4
;3
Standard supermarket. Less and less selection. Self checkout complicated.;3
;5
;5
;3
BILLA ?;5
;4
;5
Zu teuer, aber praktisch ....;4
;5
;2
;4
;5
;5
;5
;3
Zu unhöfliche Mitarbeitern und Management.;1
Billa má širokou škálu zboží na vyšší úrovni.;5
Awesome!!+;5
;4
;5
;4
Super muy caro;2
;5
Nije losa;4
;5
????? ??? ???? ?????????, ? ??? ?????? ???????? ???????? ???????, ????? ??????? ???-?? ??? ????...;5
;4
;5
;4
;5
;4
;5
Sehr freundliches und hilfsbereites Personal. Und wenn du etwas brauchst, hier findest du es.;5
Ein Billa wie jeder andere;5
Super SM, da Sa und vor allem am Sonntag offen hat!!;5
?ch finde leicht alles im Billa;5
;4
;5
;4
Dieser Billa ist ganz ok ,freundliches Personal und Mitarbeiter sind sehr nett kann ich weiterempfehlen;4
;5
Good;5
Is ok;4
;3
alles okay;4
;2
;4
;3
War gerade einkaufen und wollte bei der Selbstbedienungskasse kassieren wusste aber nicht wo ich die dounuts eingebe und dann beschimpft mich und schreit mich eine Mitarbeiterin an das ich sie stehlen wollte was ich sehr Respektlos finde wollte sie nämlich kaufen habe sie aber dan liegen lassen ohne zu bezahlen;1
;4
;4
;5
;5
Ich war heute das erste Mal in der Filiale am Praterstern und bin begeistert von den Feinkost-Mitarbeiterinnen. So zuvorkommend, freundlich und schnell bin ich selten bedient worden. Das sind wahre Verkäuferinnen mit Ahnung vom Geschäft!;5
Üblicher BILLA, wie die meisten;4
;5
;5
;4
;4
;5
;5
;5
;3
;5
;5
;4
;5
Super;5
;5
;4
;5
;5
;4
;5
;3
OK;3
;5
Foarte bine;5
Ok;5
Sehr nicht professionell mit arbeiten der filiale Leiter schprich mit du mit Geste weil ich mit meinen e roller einkaufen wollte das er mich nicht hinein gelassen hat das ich schnell ein kaufen wollte dass meine kinder plötzlich zum mir kommen wegen hallo wen wollte susses und sauer kaufen wollte das mih angeschprohe hatte das nicht mir nicht mir nicht professionell geklärt hatte richtig wie man mit Kunden erklären sollte und nicht Anrede wie wenn wir beladenen du wen ich sage du tarf nicht rein ich sage dir das wenn du nicht raus gehst ich rufe dir die Polizei ferstanden dass ist eine beiladigent ich habe mich und getret bin gegangen;1
"UPDATE: After hours, the pandemic might generate long lines outside the market, as staff does make an effort to keep customer counts down (so do check Google Maps when it might be less busy). Prepandemic midnight shopping used to be a shoulder-to-shoulder filled market, but that wouldn't do these days (see also image).

REVIEW: This shop is one of the few supermarkets open 7 days a week, 6:00 to 22:00, a few others may be found at the airport and some of the railway stations.

Located at one of the major
subway / light and regional rail hubs, it's a largish store with pretty much everything one would expect, has both standard and self-service check-out, but if visited late nights and especially weekends, get ready for a 5 to 15 wait (and don't assume all customers in line will be either sober or overdressed :-).";5
;4
;4
Very crowded. Not a lit of verity. Would never come back here;2
Good but a bit pricey;3
;5
;5
Tolles Angebot und immer frisch;4
"super öffnungszeiten!
hat zwar alles was man braucht aber man kommt sich vor wie im irrenhaus. komplett überfüllt! angestellte sind trotzdem bemüht und freundlich";4
;4
This is a nice place with good variety of items. But the staff are rude. The place is very crowded.I have paid for my item at the self- service payment counter. But the staff grabbed my arm brought to the manager and claimed that I haven't paid for my item. Finally , they figured out I have already paid for my item and let me go without proper apologizing.;1
Great;5
;5
;5
;5
Good;5
;5
Sehr gut Supermarkt!;5
"BILLA - STANDARD
Sehr gut.";4
;5
;5
All what you need.. specifically healthy food;5
;4
;5
;5
"I was jabbed and got a yellow card. Was also told by the physician not to go to the gym for some heavy lifting.
I took tge sbahn and got off in Prater. Bought some apples, eggs, rice and lachs.";4
;1
;2
Musste leider Sonntag zum Praterstern einkaufen gehen, alles Bekommen, aber so voll habe ich noch nie ein Geschäft erlebt!!;4
Mega voll am Sonntag, aber top Produkte und nicht zu teuer-die self Service Kassen sind allerdings optimierbar...;5
"Sehr viel los, lange Wartezeit an der Kasse.
Aber: Große Auswahl, Preise moderat.
Gute Erreichbarkeit.
Öffnungszeiten Montag bis Sonntag!";4
;5
Good selection, well organised, long queu though;4
Cool;4
;5
Trochu drahší obchod;4
Trotz Stress und Menschenmassen sehr ruhiges und kompetentes Personal;5
;5
;5
;5
not bad but i dont understand why some billa market have diferent prices ??? that is interesting;5
;4
;4
;5
;5
;5
;5
Zu hektisch;3
;5
;5
Gehe ich sehr gerne her;5
;2
;5
;5
;5
;4
Der Billa am Praterstern istTop! Tolles Angebot von Obst/Gemüse , die Backwaren sind auch ganz toll. Personal ist für die große Kundenbewegung sehr freundlich. Ich gehe immer sehr gerne dort einkaufen.;4
??? ????? ???? ?????? ????????;4
;3
;4
;5
;5
;5
Really good that is open on Sunday;4
If you want a taste of hell, just go to Billa Praterstern on Sunday;2
;4
;5
Hier gibt es ALLES;5
;4
;5
It's just a great store, very good for tourists arriving to Vienna by train.;5
Großes Sortiment und unter der Woche kurze Wartezeiten;4
Ging flott;4
;5
Da e ok;5
;5
;1
;3
Verköuferun an der Selbstbedienungskassa war sehr freundlich und kompetent.  Ging alles sehr schnell über die Bühne.  Es war auch wenig los deshalb war es heute sehr angenehm dort einzukaufen .;5
;5
Ottimo servizio;5
;5
;4
;5
;5
;4
;5
;5
;4
;4
Billa is Super;4
;4
;5
Sehr gutes sortiment. Die Leute dort sind ungut, aber dafür kann der billa oder die Mitarbeiter nichts, einfach praterstern halt.;5
;1
Zu klein,zu voll,personal nicht hilfsbereit.für Rollstuhl ungeeignet;1
;5
;5
;5
;5
It's very crowded,  but we got what we needed.;3
;5
;4
???? ????? ??????;5
;5
;4
;3
Professionals;5
;4
;5
;5
;5
;5
;4
;5
;5
;5
;3
???? ??? ????? ???????;5
;5
Könnten Freundlicher sein;3
Sklep jest ok.;4
;5
;5
;5
;4
Sehr schöner Billa,Gott sei Dank hat es die Marktbäckerei  übernommen. !!!;5
;5
Ja sehr gut!;5
;5
;5
???? ???? ????? ??? ?????? 9;5
;4
No comment;1
;4
Schon;5
Has a lot of vegan products! This is very good!;5
;3
Supermercato con offerta completissima  di prodotti alimentari.;5
;5
;4
;4
Super;5
Opened also on Sunday, it gets obviously overcrowded on that day. However, it is a life saving option in case of empty fridge emergencies. It also has self service cash desks.;5
;5
;5
Open untill late. Verry useful and well organised. Nice staff;5
;4
;4
Nice and cool;4
Respekt an die Mitarbeiter der Milchabteilung, ein solch schönes und ordentliches Regal habe ich lange, lange nicht gesehen! War echt erstaunt, dass es so übersichtlich geordnet war. Ansonsten sehr gute Filiale, gehe nicht oft hin aber die bieten sehr viel mehr als andere Billa Filialen, z. B.: eine größere Auswahl bei den Mehlspeisen und beim Gebäck. Weiter so!;5
;3
;5
;5
;3
;5
;4
;4
;5
;4
???? ???? ? ???? ? ????? ?? ???;5
"Na plus to, ?e sklep jest otwarty w sobot? do 20.
Na minus mnóstwo ludzi i ogromne kolejki.
W asortymencie wszystko czego potrzebowa?em, czyli jager i almdudler";4
;3
;4
;5
;4
;5
;4
Gefehlt mir;5
Allies da was man braucht.;5
"Der Billa an der Haltestelle Praterstern respektive im Bereich des ältesten Vergnügungsparks der Welt Prater ist ein Supermarkt wo man im großen und ganzen bekommen kann was man so braucht und das in der Regel an jedem Tag der Woche von früh bis spät

(eventuell Ausnahmen beachten zum diverse Feiertage etc pp)";5
;5
;5
Hier gibt es alles was ein Supermarkt braucht ?;4
;5
It's rare to find such a big spermarket  in Vienna that works after 20h and on Sundays too. It has a really big assortment, fresh fruits, juices and pastries!;5
;5
;2
Amazing place. Although can be quite understandably full, the available variety is worth it too.;5
;5
Sklep otwarty do 22 i to du?y pozytyw dla go?ci z zagranicy.;4
;5
???? ???? ???? ????!!!...??? ?????? ??? ?????...;5
;5
;3
;5
Auswahl groß, Preis normal. Mitarbeiter für Fragen zugänglich. Ich bin zufrieden.;4
Wie immer,ich geh zum Billa;5
;3
;5
;5
;4
;4
;4
;4
Good;5
Hat alles gepasst;5
;4
;5
;5
;5
;5
;5
Obchod;1
Gut erreichbar, klimatisiert und großer Parkplatz!;4
;4
The best thing about Billa (Prater) is that, it has the best breads and snacks. And it is open all week. And I do find a wider variety of things.;5
;1
;4
;5
;3
;4
;4
;5
;5
;4
;5
Ok tanio;5
Ein grosses Lob an das Personal! Egal wie stressig es ist sie sind immer freundlich, schnell und orientiert. Danke für euren täglichen Service wenn man bedenkt wie anstrengend so manch Kunde sein kann :);5
Ponuda bez premca svih proizvoda za ishranu.  Cijene malo ve?e nego u drugim prodavnicama.;4
;5
;4
;5
;4
;5
;5
;5
Mange varer på lidt plads.  God orden;5
;5
;5
KASSA MAU;2
;5
;4
;5
;4
Bin gerne dort, gute auswahl an produkten, er ist gross. Er ist nicht überfüllt. Voll angenehm. Personal ist sehr nett.;5
;5
;5
;2
Alles was ich brauchte konnte ich kaufen und nichts war überteurt;5
;3
;3
;5
;4
;5
???? ???  ???? ??? ????? ???  ??? ??????? ???? ???? ???  ????????? ??????  ??? ??? ???????? ??????? ????? 5???? ??????;5
Ihre Mitarbeiter sollten Ihre Kunden respektieren, insbesondere Thomas, weil er ein unhöflicher Mensch ist.;1
Gute und reichhaltige Auswahl;5
;5
;5
Sehr schön;5
;5
Wie jeder Billa, Auswahl OK, Preise meist etwas höher. Der Billa liegt direkt neben der Hauptstraße, also kann es manchmal etwas schwer sein, nach dem Einkauf wieder auf die Straße zu kommen, weil meist viel schneller Verkehr herrscht. Dieser Billa wirkt von der Einrichtung her meiner Meinung nach etwas leer, aber man ist dort ja nicht, weil es so schön ist, man ist dort zum Einkaufen.;3
;5
Bun;5
;1
???;3
;4
;3
;5
;5
;5
Sklep w którym mo?na zrobi? zakupy w niedziel? i to do 22, dobra lokalizacja, bardzo bogaty asortyment;5
;1
;5
;4
;5
very nice, good quality food, honest prices. I also found good Italian pasta, sehr gut;5
It's possible to get a good deal when you buy 3 coffee instead of one.;5
;5
Nice;5
;3
Heute um 10uhr war bei kassa1 ein sehr unfreundliche Dame mit Brille die meine - 25%Rabatt nicht abziehen wollte. Ihr Ton war so unfreundliche dann bin ich bei ein andere Kassiererin gegangen und sie hat meine Einkauf normal kassiert. 14.07.2021;1
;4
Gute;5
;5
;3
;5
;5
;3
;5
;5
;4
"Ziemlich voll, kein ""Einkaufserlebnis"".
Trotz langer Warteschlange, ziemlich flott.
Eventuell kein Netz beim Bezahlen.";3
;5
;5
;5
;5
Sehr gute Wurstware und Stelzen und Hendeln!!;4
Billa, Praterstern, great shopping experience,   well stocked, friendly and clean. Well done to the management;5
;4
;2
;5
;5
;5
;1
;5
;5
;5
;1
War sehr zufrieden;5
;4
;5
;5
"Snap NW0299 ????? ?????
???? ????? ??? ???? ?? ?? ????? ???? ???????";5
;5
;1
;5
;4
;5
Super die hatten Lebensmittel;5
;3
;5
;5
Jemand hat das Getränk von meinem Freund gestohlen;2
;5
;5
;5
;4
Cool!;5
Value for money;4
Wie immer nett und freundlich;5
;5
;4
Guter Supermarkt, kann mich nicht beklagen.;4
Nette Verkäufer;5
;5
;5
;4
;1
;5
;5
;5
;4
;3
;3
"????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????+???????????????????????????????????????????????????????????????????????????????????????????????????? +????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ??=???????????????????????????????????????????? ??+??????????????????????????+???????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????? ??????????????????????????????????????????????????????????????????????=???????????????????????????????? ??????????????????????+???????????????????????+?????????????????????????????????????????????????????????????????????????????????=???????????????????????????????????? ??@";5
;5
;4
;4
;5
?????;3
;5
;5
;5
;5
;5
;4
;5
;1
;4
;5
;5
"Heute beim lebensmittel einkaufen, Bin ich eigentlich davon aus gegangen das die Mitarbeiter vom ganzen stress den Kunden keine Beachtung bzw. Vertieft in Ihrer Arbeit sind. Wurde heute vom gegenteil überzeugt. Ein sehr netter Mitarbeiter der gerade Dienst bei der schnellkassa hatte, hat gesehen das ich sehr fraglich geschaut habe, da ich für ein gebäck das passende bild nicht gefunden hatte um mein einkauf fortzusetzen. Der junge Mann hat mich sehr höflich gefragt ob ich den eine hilfe benötige und ob er sonst noch bei etwas behilflich sein könnte. Also an den Mitarbeiter der an der Schnellkassa am 16.6.2021 um ca 15 dienst hatte. Ein riesen großes DANKE.
Komme auf jedenfall wieder";5
;5
???? ????;3
;5
;3
Dobro snabdeveni.Rade i nedeljom;5
Yummy food yo;5
Gut;4
;4
;5
;1
;5
;5
???? ??;5
;4
;5
;5
;5
;4
;5
Hören sir auf mich zu Stalken;3
;1
Wie vor der Pandemie! Personal unterbesetzt!! Dadurch sehr unfreundlichkeiten , vom Personal. Vor allem an der Kassa, (Wenn da). Billa ist der teurest SP - Markt in Österreich.... und so ein Service am Kunden!! So kaufe ich lieber bei Spar ein. Freundlich, gute Preise;1
;5
"Warum ist die Topfentorte tiefgefroren. Steinhart und eiskalt. Eine Frechheit. ?????

Im Mikro aufgetaut. Ist sehr gut...aber???";1
;5
Fantastisch;5
;5
;5
;5
Billa... Sam z Siebie Debila;5
;5
;3
Only in case of emergency.;1
I am thankful that there is a billa which is open on weekends... But I want to complain here to the authorities in this Supermarket! I think the manager is a man who definitely doesn't know women problems! The hygiene section is closed on Sunday and holidays so they bring some of in need stuff to other section. I am talking about sanitary napkins and tampons... but the manager doesn't know anything about period! There is just a one size that he thinks is enough for us! But guess what, it isn't! So please when you decide sth for women ask a woman for god sake! Also there are other nationalities than European in Austria , maybe other races need more that a just one size sanitary napkins or tempons... ooooh patriarchy...;2
Es ist hilfreich hier auch am Feiertag einkaufen zu können. Entsprechend viele Kunden waren daher dort. Sonst alles okay.;4
;5
Ok;5
I love here for quality products and sometimes super offer.I often watch something new and found in this Supermarket. Reliable and quality product,, every time I want to buy from this Super Store.;5
;5
;5
Ist alles gut und Übersichtlich;5
;5
;5
;5
Groß;5
;5
;5
;5
;5
;4
;5
;3
;5
;4
I like this supermarket and I don't know why;5
??????? ???????????;5
;5
"Der Billa ist eine Frechheit 
Bei der Feinkost fragte ich nach was dass für ein Brot sei darauf hin bekam ich die Antwort bzw. Zitat: Müssen Sie selber schauen Frechheit";1
;1
;5
;5
??????? ???????? ? ???? ???? ????? PCR ???? ? ?????? ??? ??? ?? ?????????. ???? ????? ?????? ????? ? ???????? ????????, ?? ???????? ????? ???????????. ? ?????? ??????? ??????, ???????;4
Heute gegen 19uhr beim näher der Bier Abteilung hat ein Asyl Flüchtlinger eine Flasche kaputt gemacht, es war auf Display Verkauf. Gleich danach hat er mir das Schuld gegeben, man soll sich auf Kamera genau anschauen dann weißt man genau. Es ist einfach eine Schande das so viele Flüchtlinge hier sind, seit dem diese Flüchtlinge hier sind weißt man nicht mehr wer eigentlich Terroristen sind, es kann mal kleine oder grosse oder Frauen sein.;1
Wie immer sehr voll;5
;5
;4
;4
"Manchmal sehr überfüllt.

Einzeleisprodukte erst nach der Kassa. Bitte ändern!!!";3
;5
;3
;4
;4
;4
;5
;4
;5
Auch wenn sehr viel los geht es trotzdem immer sehr schnell!!!Dank denn vielen kassen den besetzten&denen zum selbst Scannen&zahlen!!!;5
;5
???? ????? ????? ???????? ???? ???? ???? ???? ??? ??????? ??????? ??????? ??????? ???????? ???????? ???? ?? ???? ???????? ?????? ??????? ???? ????? ?????????? ???? ???? ????????? ???? ????? ??? ?????? ???? ?????? ??? ?? ???? ???? ??? ?????? ???? ???? ????? ??? ???? ???? ??? ??? ?????? ???? ???.;5
;5
;5
;3
Man findet so ziemlich alles was man braucht;5
;5
;4
Sie finden schnell alles, was Sie brauchen.  Aber Preise und Qualität stimmen nicht überein;3
;5
Alacsony árak, b?séges, választékos árukészlet;5
Nice;5
;5
;5
Große Auswahl von allen..;4
;5
;5
Ok;5
Das Peronal ist nett und es ist alles gut sortiert. :);4
;4
???? ??????? ?????;5
;5
Ich bin sehr verärgert ich habe extra die Mitarbeiter angerufen um zu erfragen ob sie noch ein bestimmtes Produkt haben was mir versichert wurde leider war das eine fehlinfo es wäre wohl sinnvoll nachzusehen bevor man Auskünfte gibt;1
;1
;5
Alles okej;5
;5
;4
Die Verkäuferin sehr unfreundlich;3
It is ok. Open on a Sunday which is good!;4
;3
;5
Ja, es ist meist extrem voll hier. Trotzdem muss man an dieser Stelle mal die Mitarbeiter loben. Es gibt niemals Warenmangel, alle Regale sind immer aufgefüllt und sehen ansprechend aus. Die Mitarbeiter überaus freundlich und bemüht, und das bei jedem meiner Besuche. Das kenne ich von anderen Billastandorten sehr sehr gegenteilig.;5
;4
"Die MitarbeiterInnen bleiben trotz des Andrangs und so mancher undisziplinierter Kunden und täglicher Sicherheitseinsätze trotzdem sehr freundlich, oft auch ruhig und gelassen.
Fazit: Wer ab und zu etwas ""wilder Westen"" schnuppern möchte und Covid Abstandsregeln anderer Art näher kennenlernen möchte, der ist hier genau richtig.";3
Nice sehr guter roller Service teilen nicht gerne aber schenken oft 66 e roller ger;4
;5
;5
;5
War viel zu voll;1
;5
Very full. Especially on Saturday between 18-19. And Sunday.;4
"great and large selection of goods, also amazing choice of prepared food and meals, nice organized, clean shop and friendly stuff ;-)";5
;5
????? ???;5
;4
;5
;5
;5
;5
Sehr gut;5
;5
;5
;5
;5
;5
;5
;5
;5
;3
;5
good;5
;5
Alles OK, aber immer teurer;5
;5
;4
;4
Toller billa;4
;5
;5
Auch hier ist das Personal sehr hilfsbereit. Das Angebot ist eher nicht sehr reichhaltig. Was aber auf die geringe Größe zurückzuführen ist.;5
;5
;5
Eigentlich bester billa in wien gibt keinen besseren es ist IMMER alles schön geschlichtet und voll...die Feinkost ist auch TOP... was mich stört ist WARUM zum Teufel ist am Sonntag und Feiertag die Tiefkühlapteilung geschlossen Das ist schon immer so und hat nichts mit dem Coronavirus zutun wie mir von einer Mitarbeiterin gesagt wurde das würde mich sehr interessieren komme extra von weiter weg zum praterstern Fahrzeit ca 35-40 Minuten;4
;1
;4
I think one of the 2 supermarkets in Vienna that is open on Sundays. It is well stocked and the staff is very courteous;5
Da bekomme ich alles was ich brauche, und frisch auch noch dazu.;5
;5
Klein aber fein. Nichts für einen Großeinkauf aber für Kleinigkeiten reicht es.;4
Sehr viel auswahl bei theke und obst/Gemüse;5
;4
"Es ist schon praktisch, Lebensmittel an einem Sonntag kaufen zu können, allerdings ist eine komplette Abteilung gesperrt. Wenn Sie dringend Drogeriewaren benötigen ist es Zeitverschwendung hierher zu kommen.

Außerdem sind anscheinend die Covid-Maßnahmen völlig egal. Es kommt einem vor wie in einer Sardinenbüchse, 2m Abstand zu halten ist völlig unmöglich. Es ist ein Sicherheitsdienst da, aber dieser ist völlig überfordert.";2
;4
;4
Man kriegt alles was gebraucht wird;5
;5
;5
;5
;5
Die Billa-Filiale im Prater Stern ist auch sonntags geöffnet. Alle Arten von Lebensmitteln, Lebensmitteln und anderen Gegenständen können gekauft werden. Betreten des Bodens gemäß Vorsichtsmaßnahmen aufgrund des Coronavirus, aber die Wartezeit ist nicht lang.;4
;5
;5
Helft am Wochenende und Feiertage;4
;5
;4
Ein typischer Billa;4
;5
;4
;5
?????;5
"Wie immer, freundliche und zuvorkommend Bedienung!
Dankeschön!";5
Guter billa. Nettes und freundliches personal;4
I had a GOOD fu??in' TIME HERE!;5
;5
Ein typischer Billa;4
Arbeiter sind respektlos;1
Good but very crowded;4
;5
;5
Billa hat ab 20 Uhr geschlossen....;1
;5
Sollten mal die Öffnungszeiten aktualisieren!!!;1
;5
Top!;5
falsche öffnungszeiten?;1
;4
Es gibt viele Lebensmittel. Es waren viele Leute da. Es gibt auch Kassen, bei denen man die Lebensmittel nur drüberziehen muss. Er ist zentral. Er ist ein am Praterstern in der Halle unten.;3
????? ??????;5
;4
Viele Leute;3
Preis Leistungsverhältnis passt. Gute schnitzel;5
;5
;5
;5
Always busy. Have a lot to choose from. I prefer to avoid it on a Sunday.;4
Immer zu viele Menschen egal wann man dort einkauft!!! Heute im 20. Bezirk Billa Wallensteinstrasse gibt es erst ab Mittwoch eine Gratis Maske obwohl es heute Pflicht ist!!!;1
;1
very good;5
;5
;5
;2
Good.;3
;5
;5
Convenient opening hours;5
;5
Ich bin sehr zufrieden, es ist jetzt sehr selten geworden, dass am Wochenende der Billa komplett überfüllt ist vor der Coronapandemie war das jeden Samstag Nachmittag und jeden Sonntag Nachmittag. Das ist zum Glück nicht jedes einzelne Wochenende so.;5
;4
SUPER NICHT SO TEUER WIE MERKUR .;5
;4
;5
;4
;5
;3
Keine;1
;5
;1
Wie immer war hier viel los...;5
;5
Ziemlich großes Geschäft und man hier findet alle Lebensmittel die man braucht;4
;5
;5
;1
;5
;5
;4
;5
Die grausamste Filiale Wiens.;1
;5
Katastrophal;1
;5
Sonntags voll wie immer:);5
Sehr gut;5
;5
Super;5
Top Adresse wenn man was vergessen hat oder noch gerne was zusätzlich hätte !!! Bemühtes Personal trotz offensichtlichen Stress !!!;5
;5
;4
;3
Super gemacht;5
;4
Bisschen teuer aber gut;5
???????? ????? ???????????? ?????????????? ? ????????' ?? ? ???? ?? ???????? ?? ????;5
;4
;5
;4
;3
;1
;2
;5
;3
Maskenpflicht;4
;4
;5
;1
;4
;4
;5
;3
"Also so eine extreme Tierhassende FilialleiterIn habe ich nicht erwartet. Ich hätte ein Trockenfutter für meinen Hund benötigt. Dieses wurde mir verwehrt da der Gang für Tiernahrung verbarakatiert wurde.
In Österreich steht Tierschutz und Umgang mit Tieren an oberster Stelle. Hier bei diesem Billa jedoch nicht!!!!";1
;5
;5
;4
;5
????;5
;4
;5
;4
;4
;4
;1
;5
sehr geordnet , alle schön in reihe angestellt und nicht zuviele leute im markt , sehr diszipliniert;5
;3
Sehr sauber  und gepflegt und gute Ausstattung;5
;5
Netter kleiner Laden, gute Auswahl;5
Dort ginde ich immer was ich brsuche;4
Ja sehr netter billa nur die gegend ist nicht fein;3
Einfach super;5
??? ???;5
war immer eine frecheit, ist eine frechheit, und wird wahrscheinlich immer eine frechheit bleiben. einfach unangenehm hier ein zukaufen, die mitarbeiter sind die zurückgebildetsten , respektlosesten und unhygienischsten mitarbeiter die ich je in einer billa filliale angetroffen habe!!!!!!!;1
;5
;5
"Curat liniste ieftin magazine la 200 metri
Tranvai  recomand cu ancredere";5
Das ist super, dass am Sonntag offen ist.;5
;5
;5
;5
;1
Nice..;4
Tatil günlerinin en mukemmel ali? veri? yeri;5
Ziemlich voll immer  deswegen nur 3 Sternen;3
;5
Nice supermarket that opens on Sunday, however because of that same reason it's usually very crowded during this day, so avoid peak-hours.;4
;4
;5
"Pro:
- Sonntags geöffnet
- Wirklich, wirklich viele Selbstbedienungskassen
Kontra:
- Praterstern
- Viele Leute";3
;5
Sehr  teuren;5
Great place to buy;4
Alles da so wie immer beim Billa. Auch gute zum Sonntags einkaufen;5
;5
;5
;3
;5
;3
;5
;5
;5
;4
;5
;3
;4
;5
;4
Super nettes Personal, sehr sauber, Ware wird kurz vor Ablauf um 50 Prozent verkauft.;5
Der bzw. die Securitymänner gehen sehr streng mit Personen mit Migrationshintergrund um. Eine Frau hat sich von 3 Jugendlichen belästigt gefühlt und die Securitymänner wurden sehr schnell handgreiflich. Kein guter Umgang mit den Kunden.;3
Wie immer viel los aber alles lagernd;3
;5
;4
;4
Me encanta que este abierto hasta tarde! Te saca de apuros,... Regresando de cualquier lugar aquí puedes alumbrarte la noche, claro el día también atienden hasta las 10 pm;5
;5
gute sortiment! sehr nettes personal!;5
;5
Trotz vieler Kunden sind alle Produkte da und das Personal trotz viel Streß freundlich;5
;5
Großes Angebot , genügend Platz , freundliche Bedienung;5
Viele Menschen;4
Nett, alles was man braucht und gute Bedienung.;4
Toller Supermarkt super Produktpalette super Produktplacement;4
It's good that it's working till 9 o'clock and also in holidays. It's a big one.;5
Man kann gut und spät auch einkaufen Bis 22 Uhr auch Samstag Sonntag und Feiertag;5
;3
;5
;5
;5
;3
;5
Man kann hier 7 Tage lang einkaufen;5
;5
;4
;3
;4
It is an excellent place to buy food. And other things.;4
;3
